Topic,Probability_1,Probability_2,Probability_3,Probability_4,Probability_5,Probability_6,Probability_7,Probability_8,Probability_9,Probability_10,Probability_11,Probability_12,Probability_13,Probability_14,Probability_15,Probability_16,Probability_17,Probability_18,Probability_19,Probability_20,Probability_21,Probability_22,Probability_23,Probability_24,Probability_25,Probability_26,Probability_27,Probability_28,Probability_29,Probability_30,Probability_31,Probability_32,Probability_33,Probability_34,Probability_35,Probability_36,Probability_37,Probability_38,Probability_39,Probability_40,Probability_41,Probability_42,Probability_43,Probability_44,Probability_45,Probability_46,Probability_47,Probability_48,Probability_49,Probability_50,Probability_51,Probability_52,Probability_53,Probability_54,Probability_55,Probability_56,Probability_57,Probability_58,Probability_59,Probability_60,Probability_61,Probability_62,Probability_63,Probability_64,Probability_65,Probability_66,Probability_67,Probability_68,Probability_69,Probability_70,Probability_71,Probability_72,Probability_73,Probability_74,Probability_75,Probability_76,Probability_77,Probability_78,Probability_79,Probability_80,Probability_81,Probability_82,Probability_83,Probability_84,Probability_85,Probability_86,Probability_87,Probability_88,Probability_89,Probability_90,Probability_91,Probability_92,Probability_93,Probability_94,Probability_95,Probability_96,Probability_97,Probability_98,Probability_99,Probability_100,Probability_101,Probability_102,Probability_103,Probability_104,Probability_105,Probability_106,Probability_107,Probability_108,Probability_109,Probability_110,Probability_111,Probability_112,Probability_113,Probability_114,Probability_115,Probability_116,Probability_117,Probability_118,Probability_119,Probability_120,Probability_121,Probability_122,Probability_123,Probability_124,Probability_125,Probability_126,Probability_127,Probability_128,Probability_129,Probability_130,Probability_131,Probability_132,Probability_133,Probability_134,Probability_135,Probability_136,Probability_137,Probability_138,Probability_139,Probability_140,Probability_141,Probability_142,Probability_143,Probability_144
11,0.271895335040416,0.271800189306066,0.182361783729381,0.177180233654412,0.219551905893421,0.254952585390983,0.142888256994383,0.147402035424005,0.198347773848348,0.132611137550007,0.155276992003603,0.137688401782941,0.183320679989254,0.133268150836789,0.184615795639751,0.120624615810351,0.152908231864889,0.159760929103412,0.207623691942496,0.164586206596999,0.19511940929499,0.213378975496037,0.204517528695068,0.173995321376866,0.175511952180372,0.125746488658147,0.159943073362533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.150540329595187,0.108392756006701,0.139924846874112,0.153302349828012,0.175950857677566,0.106129067452749,0.202904409371642,0.162449802424032,0.101947273423569,0.154841981687144,0.152856339738115,0.15254337769203,0.0919206639913463,0.147078960295175,0.586886929062915,0.133132280964497,0.193379136255216,0.0947848467303742,0.180783044952291,0.143428222462985,0.152546412005834,0.149216071231741,0.123251461630305,0.16243265568017,0.0855877985254879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0966743920703965,0.11368949117195,0.152920449138888,0.138171404010704,0.152845173215426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.128133360556643,0.275416097267745,0.122309376704942,0.377416557028411,0.148712064661753,0.232759353266916,0.131753382416758,0.120260903277095,0.197511190324916,0.210790620168331,0.142948578356262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.17791797772281,0.0841724469556283,0.146993566650654,0.217069113268713,0.283875934112863,0.14292724300911,0.174787279273858,0.222629426305557,0.253621736548351,0.190144373713086,0.175119655911612,0.182644945860574,0.370754234384913,0.158003573884942,0.250906894148755,0.294293733657976,0.184210775156243,0.248713831383153,0.216955717197999,0.220816890221538,0.176019265350051,0.211038039968719,0.191266901027452,0.181561909220535,0.128416892218675,0.186691177715622,0.221347786447275,0.140077535788084,0.21524754297678,0.13546186878934,0.120923837505296,0.335400394053139,0.221597396894789,0.16396361147779,0.242345550122172,0.180541485807104,0.275028856415647,0.266780850574742,0.246749223803602,0.295688636568105,0.218859535654337,0.188210300283896,0.2132250669309,0.113179537185872,0.198801341947201,0.160990306373317,0.134004948809743,0.140683884532631,0.275179732772184,0.27894053503636,0.143531560393951,0.33501150472672,0.206591604420326,0.273798244799407,0.250020280593361,0.240131393119016,0.192204042650708,0.237136365171,0.31511367730621,0.155140009742575,0.178651099175328,0.136329762901692,0.253698562702841,0.159349262164308,0.206389674057398,0.298103829562136,0.135170499219449,0.263350815991257,0.185203881936699,0.225568370507574,0.145071203406372,0.120326681880868,0.213390818029496,0.179248663064548,0.143560943687349,0.156762299144485,0.17955385349004,0.22410556612418,0.146942272946748,0.217894913999174,0.267509014242252,0.150705093791286,0.153193535121364,0.095734300528709,0.144973114962382,0.285501956711087,0.182564397476585,0.229306442607594,0.18997458842927,0.291511856554436,0.203059567906668,0.21862508899953,0.272111634474811,0.231853601951025,0.317121335503537,0.135496610901051,0.0895950745400455,0.247983700118641,0.111330211406708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.210413227738766,0.153828642708294,0.128792749187269,0.368348305217632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.393809635495396,0.336997975040959,0.172508828386227,0.338958430977735,0.271898120811371,0.208372056148749,0.113470588442416,0.320183890879874,0.361065352586292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.167709047317585,0.153841673637517,0.238600051458062,0.742556105594383,0.112449237666309,0.380222209002153,0.172936149014363,0.126154955014808,0.142451021593457,0.132496889153345,0.13163507492783,0.13426684561111,0.148875086444689,0.15482974370565,0.125546343358853,0.173674285367628,0.13459125853921,0.748901364720511,0.14629011248017,0.166547922677356,0.744691180309642,0.140272126798245,0.134390169651377,0.128982742267214,0.104828592564602,0.123601873567073,0.131968814410631,0.147384999543938,0.145278136890247,0.0952059504450001,0.199385533278221,0.151883949222403,0.119442820653737,0.586716151169801,0.145175988079643,0.162718695812566,0.119081200892214,0.673019468701727,0.589227593180735,0.120037979294119,0.296118344214668,0.175528473058769,0.110097908309279,0.723292904799152,0.709586587174124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.185576993584691,0.184928748655086,0.365982923330132,0.217252778036775,0.147582953482778,0.185906523537223,0.204775183248276,0.199487601541607,0.196513288029613,0.214350604248078,0.15163737551609,0.164398989028896,0.162415804165797,0.13975991156495,0.124803186038038,0.153653267097294,0.145911279062753,0.161387490572082,0.215887546088617,0.146248561694514,0.194550743132895,0.318841422104024,0.226292407889652,0.239455139595176,0.146761524404738,0.13529220813623,0.112624232223119,0.220354222774317,0.162927275929549,0.24491672592268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.127028419020501,0.217012176895174,0.121748465550719,0.343630540479017,0.349916884530801,0.104433326217913,0.220333347446118,0.180582003985633,0.198800475933817,0.180489267904116,0.0873290935838127,0.188728468859493,0.238409047284156,0.113282738010195,0.100840616853835,0.124666955925916,0.125247503191928,0.125664891630642,0.176675921873066,0.15449376562008,0.161163634255717,0.518158762039912,0.209817248584455,0.166098123169204,0.12586798318855,0.172183573790273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.173339683412201,0.135223852070187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.263919188580798,0.319922752583033,0.38918483018005,0.280640224543484,0.346172323785461,0.403637846458132,0.235486805507544,0.31259572434231,0.37311626016396,0.166731128909169,0.333776689346184,0.366455472414944,0.360141299548425,0.360383656695944,0.245135393774438,0.473513047026732,0.370595223523619,0.384427067836017,0.421777557300038,0.122015545604871,0.256098005851613,0.449904681227778,0.31924117480118,0.108271533400551,0.143738066064441,0.271299542203948,0.34751914851275,0.143282655569778,0.14746548296528,0.163051305665233,0.144293508674964,0.220049601536159,0.400231207372544,0.25187479378003,0.224284469723898,0.140729374250356,0.206269475504533,0.395677348965263,0.481963754528609,0.475220828743132,0.177647393507578,0.401351450458825,0.333192779776152,0.116000927753149,0.279347343356363,0.128193904900946,0.168694210960596,0.437007579896658,0.137755182845834,0.138762511568364,0.392595829622443,0.391946502712382,0.313994026236641,0.243727736413334,0.09054530154653,0.396843014732345,0.179464988144409,0.193994883999554,0.22222980499572,0.311379977800134,0.217563969193825,0.282955935934553,0.222417125041956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.540189071391167,0.128348478008522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.222566472098944,0.316532851541359,0.140045115020649,0.130839376612917,0.357642672213105,0.19841119458166,0.0881400704614096,0.214378721628026,0.325944926585182,0.318600738340768,0.295807997990685,0.166698368595964,0.21892436659071,0.197632157758493,0.372393190901739,0.359358723891028,0.342320537881415,0.121278708919056,0.208241352214946,0.0953419385893419,0.266480035914669,0.160141001652367,0.181203842764663,0.236127361857326,0.171301066640896,0.172623283693567,0.107211222308956,0.273188101479436,0.193586708651755,0.136657681861918,0.241935608006668,0.377828472280343,0.225039364229847,0.133345548457523,0.132075134236684,0.146339387882519,0.193407015251426,0.317433951240879,0.183290367870134,0.178440313883952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.274661340984327,0.195679558352026,0.143825208700731,0.23916766873364,0.20821271475963,0.127420095166501,0.380291681206701,0.15529705682975,0.148938723831618,0.231097643651793,0.115095334348944,0.320690570070482,0.284156686130368,0.214306263086182,0.246799330251026,0.267567758866187,0.183562777163895,0.142741554327054,0.246570319161591,0.275292123887362,0.337194314252626,0.137514531036776,0.297316058695995,0.116631157985021,0.386983148919203,0.104876074832338,0.275611041585799,0.279967208595198,0.382093562871442,0.243252172569781,0.130835015044199,0.300633308236681,0.393044001617226,0.447995551644554,0.310452457201982,0.149370974331697,0.178385599796482,0.138652133763352,0.12648522042267,0.256478586276171,0.12380608045561,0.250148172084731,0.259255414334459,0.356073338415492,0.337324962233401,0.257078848686075,0.341947445558224,0.188997072259129,0.200876605877587,0.190071582213823,0.18080328017485,0.22312305764253,0.199838233476744,0.286753070790112,0.227832858980425,0.328422156674415,0.325472813922012,0.20783477142166,0.347163384160903,0.203032688194333,0.268442775052909,0.306358596913335,0.302848089834542,0.174462181974689,0.331579841146065,0.265904085436894,0.141475974896995,0.287046293785857,0.226128012712995,0.20848904988187,0.443832593007756,0.375237107450258,0.315560386846514,0.300123668447108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
